timestamp,PT1_bar,PT2_bar,LC1_g,LC2_g,LC_total_g,Flow1_gs,Flow2_gs
12:10:08.229409,9.483785583108665,9.48235785934329,1762.670988221036,1762.670988221036,1762.670988221036,188.88424691872785,126.74120595949468
12:10:08.297385,9.584126946359872,9.551087716996667,1726.7691433962311,1726.7691433962311,1726.7691433962311,190.1038486054572,128.11901772850192
12:10:08.364492,9.51702886107564,9.532732589572667,1831.179527286887,1831.179527286887,1831.179527286887,191.37526982291635,126.32934442993802
12:10:08.412261,9.536199566453694,9.54925189602375,1665.0248460658993,1665.0248460658993,1665.0248460658993,189.74377727650528,126.70079593792374
12:10:08.478868,9.579436294317246,9.590245322167872,1689.4793551567775,1689.4793551567775,1689.4793551567775,191.35411080376127,126.0627625574202
12:10:08.545672,9.486232933431864,9.49337093579769,1673.9566942326258,1673.9566942326258,1673.9566942326258,194.25610245470685,124.59602342906264
12:10:08.609940,9.51947621139884,9.506627930432558,1683.8426575738129,1683.8426575738129,1683.8426575738129,189.67816273649285,127.6302654271392
12:10:08.661950,9.528857515484097,9.527226359575986,1606.4022703412368,1606.4022703412368,1606.4022703412368,192.8385147905762,129.25211849597034
12:10:08.728675,9.46604260149598,9.457068778157234,1629.3828889132806,1629.3828889132806,1629.3828889132806,187.8418941378037,128.6651823762173
12:10:08.795256,9.57963972645998,9.58820545259118,1600.765572758272,1600.765572758272,1600.765572758272,187.64270176665164,125.3345008072724
12:10:08.862433,9.4531943205297,9.542726039469242,1608.7438173404414,1608.7438173404414,1608.7438173404414,187.88497732514213,128.5397869098533
12:10:08.911031,9.502140710532665,9.550068090438842,1590.2723521988078,1590.2723521988078,1590.2723521988078,193.5040874339563,126.05410846332896
12:10:08.973056,9.55475874248147,9.524574960649012,1570.0665972762472,1570.0665972762472,1570.0665972762472,189.9962828923804,124.9054447241766
12:10:09.036113,9.502956904947755,9.539259062588217,1509.7097317706575,1509.7097317706575,1509.7097317706575,192.26926174398105,123.83570559142186
12:10:09.099238,9.469917675584554,9.469305529773235,1549.2540967253155,1549.2540967253155,1549.2540967253155,190.8233167079152,124.22914680778494
12:10:09.162499,9.584738475710154,9.570666519582272,1501.5585698003006,1501.5585698003006,1501.5585698003006,189.09463469302912,126.96795550593674
12:10:09.224343,9.556186466246842,9.52375876623392,1422.5568101749852,1422.5568101749852,1422.5568101749852,191.9754045335633,128.71026653550118
12:10:09.287473,9.530081190645694,9.526614213764669,1474.5885731422209,1474.5885731422209,1474.5885731422209,191.8028721258601,124.76993544354964
12:10:09.350483,9.558837865173816,9.545173389792442,1465.569243101591,1465.569243101591,1465.569243101591,188.63116519416417,123.07673318880929
12:10:09.411459,9.52926561269164,9.51641671526432,1418.2205741327627,1418.2205741327627,1418.2205741327627,190.55452493537152,125.69985429616528
12:10:09.477713,9.542930088073014,9.562100793451071,1378.5027802000125,1378.5027802000125,1378.5027802000125,188.5152757755357,122.98981132617932
12:10:09.539568,9.538442868173124,9.51702886107564,1363.1540598438578,1363.1540598438578,1363.1540598438578,187.04535030443955,129.31348311753166
12:10:09.600750,9.612271475076676,9.553126970112324,1356.9101050426157,1356.9101050426157,1356.9101050426157,193.37843426415532,127.24038385401028
12:10:09.661266,9.547824788719415,9.522739139676094,1320.574431977626,1320.574431977626,1320.574431977626,191.06786662364507,123.83836383187231
12:10:09.723562,9.514377462148666,9.504180580109358,1294.298662821822,1294.298662821822,1294.298662821822,193.05842733089355,127.21194846556922
12:10:09.795088,9.48235785934329,9.525186489999294,1279.295777242041,1279.295777242041,1279.295777242041,192.24486044513912,127.2957090801274
12:10:09.861581,9.541706412911417,9.513561884194612,1279.9894931544122,1279.9894931544122,1279.9894931544122,192.51814932391883,131.20665371132995
12:10:09.911667,9.53599551784992,9.485009258270264,1259.1769926034806,1259.1769926034806,1259.1769926034806,186.64242220937524,129.19577765996718
12:10:09.977689,9.52375876623392,9.522127610325812,1233.1611111198629,1233.1611111198629,1233.1611111198629,190.89154030946065,124.32063238609842
12:10:10.045601,9.571482097536324,9.540482737749814,1226.830697624527,1226.830697624527,1226.830697624527,188.5047255927007,126.5900424597848
12:10:10.112045,9.52804193753004,9.54986404183507,1208.9664897011708,1208.9664897011708,1208.9664897011708,187.8456680079868,124.70293143094128
12:10:10.161294,9.482561907947064,9.469305529773235,1180.6090612183484,1180.6090612183484,1180.6090612183484,192.18785734572572,129.79480329151926
