timestamp,PT1_bar,PT2_bar,LC1_g,LC2_g,LC_total_g,Flow1_gs,Flow2_gs
11:43:18.794012,0.994162491813302,0.9758074414469301,3488.91141356863,3488.91141356863,3488.91141356863,0.0,0.0
11:43:18.850048,0.9951822724863886,0.9868205179013311,3489.9524990270925,3489.9524990270925,3489.9524990270925,0.0,0.0
11:43:18.916075,0.9727482535429298,0.9790706008970737,3472.4351490599206,3472.4351490599206,3472.4351490599206,0.0,0.0
11:43:18.974642,0.9886560306437313,0.9796824384778737,3495.4157676319646,3495.4157676319646,3495.4157676319646,0.0,0.0
11:43:19.041174,0.9886560306437313,0.9990571924597024,3492.987761938668,3492.987761938668,3492.987761938668,0.0,0.0
11:43:19.102170,1.000484839167446,1.0055834343023597,3485.5298042907757,3485.5298042907757,3485.5298042907757,0.0,0.0
11:43:19.164578,1.0106821064949034,1.0174123198837042,3492.207587332203,3492.207587332203,3492.207587332203,0.0,0.0
11:43:19.225509,1.005175568267703,1.0210833453685044,3478.5921335771645,3478.5921335771645,3478.5921335771645,0.0,0.0
11:43:19.292059,0.9888599251322447,0.9884520590975879,3481.107109554461,3481.107109554461,3481.107109554461,0.0,0.0
11:43:19.352731,0.9898797058053314,0.9792744953855871,3492.8143329605737,3492.8143329605737,3492.8143329605737,0.0,0.0
11:43:19.417771,0.9792744953855871,0.9866165463551878,3483.8819732039424,3483.8819732039424,3483.8819732039424,0.0,0.0
11:43:19.474008,0.9772350881546735,0.9739719287045299,3484.48923042222,3484.48923042222,3484.48923042222,0.0,0.0
11:43:19.539918,0.9866165463551878,1.000484839167446,3499.838462368281,3499.838462368281,3499.838462368281,0.0,0.0
11:43:19.604106,1.0127215137258172,1.016188644722104,3480.673281314276,3480.673281314276,3480.673281314276,0.0,0.0
11:43:19.665822,1.0094584313333033,1.0072149754986166,3489.1718128307225,3489.1718128307225,3489.1718128307225,0.0,0.0
11:43:19.724159,1.0061952718831597,1.0127215137258172,3479.4597900575327,3479.4597900575327,3479.4597900575327,0.0,0.0
