timestamp,PT1_bar,PT2_bar,LC1_g,LC2_g,LC_total_g,Flow1_gs,Flow2_gs
14:09:38.747108,0.9990571924597024,1.0090504882410167,4187.351858720087,4187.351858720087,4187.351858720087,0.0,0.0
14:09:38.806959,1.0090504882410167,1.0123136476911603,4207.904471598832,4207.904471598832,4207.904471598832,0.0,0.0
14:09:38.866543,0.9959980045557021,1.009662325821817,4204.608809425165,4204.608809425165,4204.608809425165,0.0,0.0
14:09:38.927570,0.9978335172981023,1.00864262220636,4186.65763121781,4186.65763121781,4186.65763121781,0.0,0.0
14:09:38.990532,0.9966098421365022,1.0131294568181037,4210.852764226407,4210.852764226407,4210.852764226407,0.0,0.0
14:09:39.055496,0.995386166974902,1.0139451888874171,4191.687583172403,4191.687583172403,4191.687583172403,0.0,0.0
14:09:39.115525,1.000484839167446,1.0119057816565036,4199.232511104294,4199.232511104294,4199.232511104294,0.0,0.0
14:09:39.178610,1.0000768960751591,1.0135372457951306,4194.635875799978,4194.635875799978,4194.635875799978,0.0,0.0
14:09:39.242599,0.9988532209135591,1.00864262220636,4194.983245346069,4194.983245346069,4194.983245346069,0.0,0.0
14:09:39.305155,0.9966098421365022,1.0074189470447599,4168.61999431636,4168.61999431636,4168.61999431636,0.0,0.0
14:09:39.367504,0.9933467597439884,1.0033400555253027,4278.2337591397045,4278.2337591397045,4278.2337591397045,0.0,0.0
14:09:39.427129,0.9996690300405024,1.0106821064949034,4156.999741194246,4156.999741194246,4156.999741194246,0.0,0.0
14:09:39.490822,1.0019124088175593,1.0098662973679602,4221.432443479967,4221.432443479967,4221.432443479967,0.0,0.0
14:09:39.555624,1.0006887336559593,1.0025242463983595,4199.058570536295,4199.058570536295,4199.058570536295,0.0,0.0
14:09:39.615984,1.0074189470447599,1.0147609209567308,4204.175492774887,4204.175492774887,4204.175492774887,0.0,0.0
14:09:39.677994,0.9964059476479887,1.0102741634026169,4199.578857470574,4199.578857470574,4199.578857470574,0.0,0.0
14:09:39.738408,0.9990571924597024,1.0129254852719605,4201.140229863313,4201.140229863313,4201.140229863313,0.0,0.0
14:09:39.804141,1.0027282179445027,1.0090504882410167,4205.389495621535,4205.389495621535,4205.389495621535,0.0,0.0
14:09:39.864773,0.9996690300405024,1.0080307846255598,4206.082699944,4206.082699944,4206.082699944,0.0,0.0
14:09:39.938607,0.9988532209135591,1.0117018101103603,4194.635875799978,4194.635875799978,4194.635875799978,0.0,0.0
14:09:40.003764,0.9970177852287887,1.0102741634026169,4205.82332386172,4205.82332386172,4205.82332386172,0.0,0.0
14:09:40.056529,1.0017085143290458,1.0088465937525033,4210.159048314038,4210.159048314038,4210.159048314038,0.0,0.0
14:09:40.121681,1.0037479215599596,1.012109676145017,4196.717535126996,4196.717535126996,4196.717535126996,0.0,0.0
14:09:40.187079,1.0027282179445027,1.0129254852719605,4191.427183910312,4191.427183910312,4191.427183910312,0.0,0.0
14:09:40.250496,0.9957941100671887,1.0076229185909031,4199.925715426758,4199.925715426758,4199.925715426758,0.0,0.0
14:09:40.304127,0.9966098421365022,1.00925445978716,4208.07738898702,4208.07738898702,4208.07738898702,0.0,0.0
14:09:40.370525,1.0015045427829026,1.0094584313333033,4209.204933139574,4209.204933139574,4209.204933139574,0.0,0.0
14:09:40.437234,0.995386166974902,1.00864262220636,4197.671138711554,4197.671138711554,4197.671138711554,0.0,0.0
14:09:40.498871,0.9996690300405024,1.0127215137258172,4207.903960008927,4207.903960008927,4207.903960008927,0.0,0.0
14:09:40.556837,0.995386166974902,1.00680710946396,4197.237822061275,4197.237822061275,4197.237822061275,0.0,0.0
14:09:40.620445,0.9988532209135591,1.0149649695605039,4189.606435435291,4189.606435435291,4189.606435435291,0.0,0.0
14:09:40.684395,1.0025242463983595,1.0131294568181037,4210.852252636503,4210.852252636503,4210.852252636503,0.0,0.0
14:09:40.746155,0.995386166974902,1.0102741634026169,4193.682272215423,4193.682272215423,4193.682272215423,0.0,0.0
14:09:40.804339,1.0090504882410167,1.0133333513066172,4213.541169181797,4213.541169181797,4213.541169181797,0.0,0.0
14:09:40.870626,0.9966098421365022,1.016188644722104,4195.503020690442,4195.503020690442,4195.503020690442,0.0,0.0
14:09:40.934475,0.9921230845823883,1.0055834343023597,4196.283706886811,4196.283706886811,4196.283706886811,0.0,0.0
14:09:40.997470,0.9968138136826454,1.016188644722104,4194.982733756165,4194.982733756165,4194.982733756165,0.0,0.0
14:09:41.054947,0.9906954378746449,1.0110899725295601,4195.763419952535,4195.763419952535,4195.763419952535,0.0,0.0
14:09:41.120930,0.9984453548789023,1.0119057816565036,4193.595301931422,4193.595301931422,4193.595301931422,0.0,0.0
14:09:41.184118,1.0025242463983595,1.0157807016298175,4206.516528184185,4206.516528184185,4206.516528184185,0.0,0.0
14:09:41.245046,1.0019124088175593,1.00864262220636,4199.318969798387,4199.318969798387,4199.318969798387,0.0,0.0
14:09:41.303623,1.002932189490646,1.0190437840223312,4197.671138711554,4197.671138711554,4197.671138711554,0.0,0.0
14:09:41.370607,0.9980374888442456,1.0002808676213024,4207.384184664555,4207.384184664555,4207.384184664555,0.0,0.0
14:09:41.434760,1.0000768960751591,1.00864262220636,4195.849878646628,4195.849878646628,4195.849878646628,0.0,0.0
14:09:41.496257,0.9906954378746449,1.0037479215599596,4213.9744858320755,4213.9744858320755,4213.9744858320755,0.0,0.0
14:09:41.554875,0.9986493264250457,1.0119057816565036,4194.722846083979,4194.722846083979,4194.722846083979,0.0,0.0
14:09:41.620956,0.9955901385210454,1.0117018101103603,4193.422384543236,4193.422384543236,4193.422384543236,0.0,0.0
14:09:41.682448,0.9970177852287887,1.0088465937525033,4202.353721120055,4202.353721120055,4202.353721120055,0.0,0.0
14:09:41.745112,0.995386166974902,1.00925445978716,4193.855189603609,4193.855189603609,4193.855189603609,0.0,0.0
14:09:41.803778,1.0031360839791594,1.0066031379178166,4208.164359271018,4208.164359271018,4208.164359271018,0.0,0.0
14:09:41.868696,0.9964059476479887,1.0094584313333033,4208.85807518339,4208.85807518339,4208.85807518339,0.0,0.0
14:09:41.930482,1.0019124088175593,1.0088465937525033,4194.028618581701,4194.028618581701,4194.028618581701,0.0,0.0
14:09:41.989315,1.0025242463983595,1.00864262220636,4206.256640511999,4206.256640511999,4206.256640511999,0.0,0.0
14:09:42.054409,1.0017085143290458,1.0061952718831597,4110.084388875696,4110.084388875696,4110.084388875696,0.0,0.0
14:09:42.117610,1.0037479215599596,1.0149649695605039,4313.528858336138,4313.528858336138,4313.528858336138,0.0,0.0
14:09:42.178921,0.9900836002938448,1.0098662973679602,4182.755223415771,4182.755223415771,4182.755223415771,0.0,0.0
14:09:42.241658,0.9980374888442456,1.0108860009834169,4191.51415419431,4191.51415419431,4191.51415419431,0.0,0.0
14:09:42.304140,1.0000768960751591,1.0112939440757036,4224.987993325819,4224.987993325819,4224.987993325819,0.0,0.0
14:09:42.368220,0.9982414603903889,1.0112939440757036,4170.007426141103,4170.007426141103,4170.007426141103,0.0,0.0
14:09:42.428095,0.9964059476479887,1.0033400555253027,4215.015571290538,4215.015571290538,4215.015571290538,0.0,0.0
14:09:42.489645,0.995386166974902,1.0151688640490173,4191.340725216218,4191.340725216218,4191.340725216218,0.0,0.0
14:09:42.552840,0.9996690300405024,1.0072149754986166,4214.148426400074,4214.148426400074,4214.148426400074,0.0,0.0
14:09:42.614254,0.9904915433861314,1.0098662973679602,4208.771104899391,4208.771104899391,4208.771104899391,0.0,0.0
14:09:42.676212,1.0019124088175593,1.0149649695605039,4228.022744647488,4228.022744647488,4228.022744647488,0.0,0.0
14:09:42.754613,0.9968138136826454,1.0047677022330461,4212.413625029242,4212.413625029242,4212.413625029242,0.0,0.0
14:09:42.801962,1.0013005712367593,1.0182280519530176,4205.129096359445,4205.129096359445,4205.129096359445,0.0,0.0
14:09:42.863445,1.0015045427829026,1.017208271279931,4190.213692653569,4190.213692653569,4190.213692653569,0.0,0.0
14:09:42.926276,1.0015045427829026,1.014353131979704,4203.220866010518,4203.220866010518,4203.220866010518,0.0,0.0
14:09:42.990636,0.9980374888442456,1.0088465937525033,4195.676449668535,4195.676449668535,4195.676449668535,0.0,0.0
14:09:43.052657,1.0019124088175593,1.0198596702069043,4205.909782555814,4205.909782555814,4205.909782555814,0.0,0.0
14:09:43.117734,0.9988532209135591,1.009662325821817,4202.354232709961,4202.354232709961,4202.354232709961,0.0,0.0
14:09:43.180298,1.0013005712367593,1.0072149754986166,4196.0233076247205,4196.0233076247205,4196.0233076247205,0.0,0.0
14:09:43.240272,0.9937546257786452,1.0125176192373035,4202.094345037775,4202.094345037775,4202.094345037775,0.0,0.0
14:09:43.305805,1.0074189470447599,1.0021163803637028,4163.330666279487,4163.330666279487,4163.330666279487,0.0,0.0
14:09:43.369650,0.9992611640058456,1.0141490833759308,4195.243133018255,4195.243133018255,4195.243133018255,0.0,0.0
14:09:43.433018,1.0055834343023597,1.00864262220636,4215.795745897003,4215.795745897003,4215.795745897003,0.0,0.0
14:09:43.493926,0.9984453548789023,1.0123136476911603,4204.522350731073,4204.522350731073,4204.522350731073,0.0,0.0
14:09:43.554211,0.9962019761018454,1.009662325821817,4120.404180457071,4120.404180457071,4120.404180457071,0.0,0.0
14:09:43.617758,0.9994650584943592,1.0072149754986166,4180.240759028381,4180.240759028381,4180.240759028381,0.0,0.0
14:09:43.678821,1.0015045427829026,1.00925445978716,4143.558228007207,4143.558228007207,4143.558228007207,0.0,0.0
14:09:43.741486,0.9959980045557021,1.0125176192373035,4285.258400137316,4285.258400137316,4285.258400137316,0.0,0.0
14:09:43.802453,0.9984453548789023,1.0088465937525033,4167.839819709897,4167.839819709897,4167.839819709897,0.0,0.0
14:09:43.866830,0.9984453548789023,1.0119057816565036,4060.7410308638505,4060.7410308638505,4060.7410308638505,0.0,0.0
14:09:43.927411,0.9992611640058456,1.0094584313333033,4009.2295548308934,4009.2295548308934,4009.2295548308934,0.0,0.0
14:09:44.005552,0.9972216797173022,1.0076229185909031,3838.565208589591,3838.565208589591,3838.565208589591,0.0,0.0
