timestamp,PT1_bar,PT2_bar,LC1_kg,LC2_kg,LC_total_kg,Flow1_kgs,Flow2_kgs
19:22:37.302847,1.0567736654281614,1.0347476666346191,1111.4345255920846,1111.4345255920846,1111.4345255920846,1000000.0,1000000.0
19:22:37.365633,1.049635663062334,1.0306686980575321,1110.8277799637135,1110.8277799637135,1110.8277799637135,1000000.0,1000000.0
19:22:37.421784,1.0745169552713632,1.0371950169578195,1127.391014756423,1127.391014756423,1127.391014756423,1000000.0,1000000.0
19:22:37.486651,1.0598328533321617,1.0325042107999325,1092.2693445380798,1092.2693445380798,1092.2693445380798,1000000.0,1000000.0
19:22:37.550078,1.0547342581972479,1.034543618030846,1020.8989715387471,1020.8989715387471,1020.8989715387471,1000000.0,1000000.0
19:22:37.609925,1.0598328533321617,1.0347476666346191,1038.2428925278261,1038.2428925278261,1038.2428925278261,1000000.0,1000000.0
19:22:37.670274,1.051878964781761,1.0355633987039328,1087.0659636053954,1087.0659636053954,1087.0659636053954,1000000.0,1000000.0
19:22:37.733088,1.0590171212628483,1.0284252422228455,1107.098289549862,1107.098289549862,1107.098289549862,1198.8834203249464,1198.8834203249464
19:22:37.797345,1.0881812765374779,1.0312805356383323,1119.3257998902552,1119.3257998902552,1119.3257998902552,1198.8834203249464,1198.8834203249464
19:22:37.859926,1.1316215906590221,1.0341358290538192,1172.3981367260467,1172.3981367260467,1172.3981367260467,1198.8834203249464,1198.8834203249464
19:22:37.923705,1.1730223434343934,1.0331160483807325,1153.666783912227,1153.666783912227,1153.666783912227,1198.8834203249464,1198.8834203249464
19:22:37.987698,1.1881143884658814,1.0355633987039328,1154.6208990866892,1154.6208990866892,1154.6208990866892,2142.4922487491253,2142.4922487491253
19:22:38.053314,1.2107522248402236,1.0298529659882187,1143.607391592946,1143.607391592946,1143.607391592946,2142.4922487491253,2142.4922487491253
19:22:38.114651,1.243791300088167,1.0349515611231326,1123.74849462657,1123.74849462657,1123.74849462657,3716.894834530906,3716.894834530906
19:22:38.179058,1.3104814422801137,1.0400501562580464,1180.8971798323978,1180.8971798323978,1180.8971798323978,3716.894834530906,3716.894834530906
19:22:38.234145,1.3439284606203437,1.0284252422228455,1186.7937650875485,1186.7937650875485,1186.7937650875485,4258.2246702193725,4258.2246702193725
19:22:38.297805,1.3959343467578291,1.032708105288446,1157.3093040420783,1157.3093040420783,1157.3093040420783,5375.873106244529,5375.873106244529
19:22:38.360517,1.451815306983888,1.0294450228959322,1164.6797798160637,1164.6797798160637,1164.6797798160637,5885.537892105257,5885.537892105257
19:22:38.432696,1.4469206063374875,1.028221347734332,1124.7895800850322,1124.7895800850322,1124.7895800850322,6263.38185879806,6263.38185879806
19:22:38.488131,1.455282437980175,1.0343397235423326,1112.388129176642,1112.388129176642,1112.388129176642,6263.38185879806,6263.38185879806
19:22:38.544792,1.4644600016921758,1.0290370798036454,1087.9336200857638,1087.9336200857638,1087.9336200857638,6362.810445292866,6362.810445292866
19:22:38.609766,1.4632363265305757,1.0406619938388466,1068.9413564199465,1068.9413564199465,1068.9413564199465,6510.6418441212845,6510.6418441212845
19:22:38.679400,1.4469206063374875,1.034543618030846,1069.3756962500363,1069.3756962500363,1069.3756962500363,6382.650337938139,6382.650337938139
19:22:38.731305,1.4683349216654895,1.0316884787306189,1056.7143576694598,1056.7143576694598,1056.7143576694598,6382.650337938139,6382.650337938139
19:22:38.794263,1.4603810331150888,1.0308725925460456,1093.3099184066357,1093.3099184066357,1093.3099184066357,6419.265025583231,6419.265025583231
19:22:38.857031,1.4750651350542903,1.0320962677076457,1104.3234259003789,1104.3234259003789,1104.3234259003789,6452.022601646194,6452.022601646194
19:22:38.918369,1.5668404639437794,1.0337278859615324,1120.1934563706236,1120.1934563706236,1120.1934563706236,6774.4731445880925,6774.4731445880925
19:22:38.980981,1.6194581876620648,1.0363791307732462,1121.5803766054596,1121.5803766054596,1121.5803766054596,6774.4731445880925,6774.4731445880925
19:22:39.042983,1.6467868301942943,1.034543618030846,1123.488095364479,1123.488095364479,1123.488095364479,6937.68418388506,6937.68418388506
19:22:39.121327,1.6737076837494969,1.034543618030846,1127.3905031665165,1127.3905031665165,1127.3905031665165,7664.204384735018,7664.204384735018
19:22:39.169188,1.7473317797034977,1.0355633987039328,1129.2117632314423,1129.2117632314423,1129.2117632314423,7664.204384735018,7664.204384735018
19:22:39.231311,1.7822063676938413,1.0339317804500459,1116.7243652188645,1116.7243652188645,1116.7243652188645,7767.139527869009,7767.139527869009
19:22:39.294393,1.8127982467338442,1.0294450228959322,1115.5103623722162,1115.5103623722162,1115.5103623722162,8291.320658419798,8291.320658419798
19:22:39.356918,1.8085153836682437,1.033523991473019,1078.3075444167612,1078.3075444167612,1078.3075444167612,8277.259576444401,8277.259576444401
19:22:39.419052,1.8148376539647577,1.0367870738655327,1092.0959155599874,1092.0959155599874,1092.0959155599874,8636.153274456494,8636.153274456494
19:22:39.481848,1.8374756444543598,1.0355633987039328,1105.4509700529352,1105.4509700529352,1105.4509700529352,8572.320872856126,8572.320872856126
19:22:39.545394,1.8580740735977885,1.0343397235423326,1117.591510109328,1117.591510109328,1117.591510109328,8790.22540776686,8790.22540776686
19:22:39.608239,1.8309493255540727,1.0323003163114188,1099.5538732078778,1099.5538732078778,1099.5538732078778,8623.255856061229,8623.255856061229
19:22:39.670364,1.844409752331674,1.035155455611646,1197.0265863849222,1197.0265863849222,1197.0265863849222,8575.277665049243,8575.277665049243
19:22:39.734273,1.8295217559039592,1.0316884787306189,1263.8878059538463,1263.8878059538463,1263.8878059538463,8569.86154553599,8569.86154553599
19:22:39.795791,1.834008513458073,1.035155455611646,1495.428793045111,1495.428793045111,1495.428793045111,8600.642172579424,8600.642172579424
19:22:39.859439,1.8348242455273867,1.0320962677076457,1293.719124955503,1293.719124955503,1293.719124955503,8717.803143970246,8717.803143970246
19:22:39.921535,1.8352321886196732,1.0371950169578195,1107.0113192658634,1107.0113192658634,1107.0113192658634,8639.281666228382,8639.281666228382
19:22:39.983995,1.828705869719386,1.0333199428692459,1153.4063846501344,1153.4063846501344,1153.4063846501344,8663.358031967571,8663.358031967571
19:22:40.045844,1.8556267232745884,1.034543618030846,1284.0930492865007,1284.0930492865007,1284.0930492865007,8506.903256638421,8506.903256638421
19:22:40.107265,1.8548108370900152,1.0361752362847327,968.7807498774195,968.7807498774195,968.7807498774195,8561.762098248873,8561.762098248873
19:22:40.169962,1.878468608252704,1.0347476666346191,1319.8219767231194,1319.8219767231194,1319.8219767231194,8743.367399950686,8743.367399950686
19:22:40.246770,2.068137487724423,1.0302607549652456,1196.8531574068297,1196.8531574068297,1196.8531574068297,8917.825457862333,8917.825457862333
19:22:40.293734,2.0879201847985387,1.032708105288446,1234.3158630344692,1234.3158630344692,1234.3158630344692,9620.445353059615,9620.445353059615
19:22:40.370529,2.179287570595741,1.0339317804500459,1253.6549846564728,1253.6549846564728,1253.6549846564728,10109.364936777569,10109.364936777569
19:22:40.434016,2.2994113226905464,1.0325042107999325,1345.1436307044612,1345.1436307044612,1345.1436307044612,10351.630294382669,10351.630294382669
19:22:40.497955,2.3962852467149496,1.034543618030846,1286.0877383295185,1286.0877383295185,1286.0877383295185,10810.664620512282,10810.664620512282
19:22:40.559903,2.4223902140855786,1.0333199428692459,1264.5815218662176,1264.5815218662176,1264.5815218662176,11174.875186727922,11174.875186727922
19:22:40.623058,2.440337244302034,1.039846261769533,1217.5791992636675,1217.5791992636675,1217.5791992636675,11563.078380063946,11563.078380063946
19:22:40.686811,2.470317285761237,1.0355633987039328,1174.4797960530632,1174.4797960530632,1174.4797960530632,11485.602945626799,11485.602945626799
19:22:40.747494,2.448291132852435,1.0341358290538192,1063.7384870771668,1063.7384870771668,1063.7384870771668,11657.77176620893,11657.77176620893
19:22:40.811864,2.47113317194581,1.032912153892219,1026.883038667803,1026.883038667803,1026.883038667803,11557.028405853463,11557.028405853463
19:22:40.873151,2.4672580978572367,1.0325042107999325,1009.712546656818,1009.712546656818,1009.712546656818,11616.121207128677,11616.121207128677
19:22:40.936463,2.461547511026263,1.0347476666346191,998.3516696169836,998.3516696169836,998.3516696169836,11735.62418833674,11735.62418833674
19:22:40.998785,2.4929552762508393,1.0323003163114188,996.704350120055,996.704350120055,996.704350120055,11700.56213846486,11700.56213846486
19:22:41.061552,2.506619443401694,1.0298529659882187,1002.6014469651124,1002.6014469651124,1002.6014469651124,11719.859545375237,11719.859545375237
19:22:41.122059,2.493770854204893,1.0384185380041597,1013.2675849127644,1013.2675849127644,1013.2675849127644,11707.782684452819,11707.782684452819
19:22:41.184926,2.551691375777125,1.0316884787306189,1024.8878380348785,1024.8878380348785,1024.8878380348785,11726.15668514313,11726.15668514313
19:22:41.261634,2.5543427747040983,1.0331160483807325,957.7672423836763,957.7672423836763,957.7672423836763,12101.688940911137,12101.688940911137
19:22:41.322869,2.581263320028782,1.028833185315132,928.7160979884827,928.7160979884827,928.7160979884827,12122.444559478328,12122.444559478328
19:22:41.386918,2.5877897930443288,1.0355633987039328,931.838331184057,931.838331184057,931.838331184057,12093.65651208519,12093.65651208519
19:22:41.449995,2.59941439884901,1.031076641149819,888.3050997332678,888.3050997332678,888.3050997332678,12123.657022685335,12123.657022685335
19:22:41.527334,2.648565145686269,1.0316884787306189,900.7055274618469,900.7055274618469,900.7055274618469,12506.782557257278,12506.782557257278
19:22:41.590102,2.6999595024734733,1.0294450228959322,893.6813980541398,893.6813980541398,893.6813980541398,12408.70445320736,12408.70445320736
19:22:41.652799,2.739932685598731,1.0347476666346191,860.5544168788182,860.5544168788182,860.5544168788182,12328.742109779827,12328.742109779827
19:22:41.715648,2.760938903719187,1.0349515611231326,828.2081218998645,828.2081218998645,828.2081218998645,12770.591625779918,12770.591625779918
19:22:41.778101,2.79703732098639,1.039234424188733,803.9265301971739,803.9265301971739,803.9265301971739,12617.746479438982,12617.746479438982
19:22:41.826332,2.816004285991192,1.0341358290538192,793.3468509436138,793.3468509436138,793.3468509436138,12813.120179537034,12813.120179537034
19:22:41.902165,2.8119254715293645,1.0349515611231326,818.9289041870485,818.9289041870485,818.9289041870485,12782.299623908308,12782.299623908308
19:22:41.964748,2.847207694381475,1.0347476666346191,784.9352897111679,784.9352897111679,784.9352897111679,13107.104582512808,13107.104582512808
19:22:42.027252,2.86331952008605,1.0304648035690187,734.7242752189516,734.7242752189516,734.7242752189516,13359.894928468917,13359.894928468917
19:22:42.089692,2.859444445997476,1.0355633987039328,719.6354425349831,719.6354425349831,719.6354425349831,13201.795187324016,13201.795187324016
19:22:42.148505,2.8806547127217055,1.0347476666346191,721.5426497040962,721.5426497040962,721.5426497040962,13333.369529706788,13333.369529706788
19:22:42.200329,2.9147135686427355,1.0355633987039328,739.2339402392665,739.2339402392665,739.2339402392665,13195.726112947943,13195.726112947943
19:22:42.264209,2.930621345743537,1.0296489173844456,727.1798588769674,727.1798588769674,727.1798588769674,13094.080925933096,13094.080925933096
19:22:42.327665,2.9416344221979376,1.0347476666346191,681.8253673612525,681.8253673612525,681.8253673612525,13287.984539660321,13287.984539660321
19:22:42.388120,2.9644761530607937,1.0349515611231326,672.546661238341,672.546661238341,672.546661238341,13584.925907661114,13584.925907661114
19:22:42.452650,2.981811653926968,1.0314844301268458,619.3003838345508,619.3003838345508,619.3003838345508,13729.349864869273,13729.349864869273
19:22:42.515668,3.008324410274625,1.0422936120927333,614.0105442077726,614.0105442077726,614.0105442077726,13714.11216544975,13714.11216544975
19:22:42.578180,3.0052652223706247,1.0357672931924462,576.0275516458541,576.0275516458541,576.0275516458541,13573.7619140871,13573.7619140871
19:22:42.640739,3.008324410274625,1.0367870738655327,557.122769853942,557.122769853942,557.122769853942,13741.222174809387,13741.222174809387
19:22:42.703880,3.0393240782916546,1.03903037558496,537.6107308437525,537.6107308437525,537.6107308437525,13818.305727631749,13818.305727631749
19:22:42.766505,3.0079166212975976,1.0357672931924462,541.2527393836974,541.2527393836974,541.2527393836974,14044.89866964708,14044.89866964708
19:22:42.826340,3.014646834686398,1.0325042107999325,533.7083230417132,533.7083230417132,533.7083230417132,13634.824367925768,13634.824367925768
19:22:42.889514,3.0205611618906256,1.032912153892219,514.889999943895,514.889999943895,514.889999943895,13889.112391088775,13889.112391088775
19:22:42.952423,3.0075088323205708,1.0221029719263315,477.0804363600689,477.0804363600689,477.0804363600689,13641.735239394367,13641.735239394367
19:22:43.012992,3.021377048075199,1.0294450228959322,428.2573652825015,428.2573652825015,428.2573652825015,13826.942113508727,13826.942113508727
19:22:43.075006,2.999962732747197,1.0331160483807325,464.5930383474912,464.5930383474912,464.5930383474912,13635.82550960884,13635.82550960884
19:22:43.140389,3.00139045651257,1.034543618030846,443.1727689883775,443.1727689883775,443.1727689883775,13917.739021526095,13917.739021526095
19:22:43.199553,3.00016678135097,1.0412738314196466,485.75239685460934,485.75239685460934,485.75239685460934,13949.561431543152,13949.561431543152
19:22:43.264407,2.9828312804847954,1.0314844301268458,450.11043970198904,450.11043970198904,450.11043970198904,13826.90326541116,13826.90326541116
19:22:43.325610,2.988745607689023,1.0357672931924462,392.0081509116038,392.0081509116038,392.0081509116038,13734.31269249115,13734.31269249115
19:22:43.387371,2.9736537167727946,1.0359713417962193,411.17333196560855,411.17333196560855,411.17333196560855,13428.135599980093,13428.135599980093
19:22:43.449829,2.9614169651567934,1.0361752362847327,389.9270031744919,389.9270031744919,389.9270031744919,13734.106674806322,13734.106674806322
19:22:43.513265,2.976712904676795,1.04086588832736,282.82821432844685,282.82821432844685,282.82821432844685,13541.177984202563,13541.177984202563
19:22:43.576874,2.975897326722741,1.0359713417962193,144.25078698381634,144.25078698381634,144.25078698381634,13651.43681650265,13651.43681650265
19:22:43.638828,2.9652920392453668,1.0347476666346191,-34.305345145561716,-34.305345145561716,-34.305345145561716,13805.233878835475,13805.233878835475
19:22:43.701541,2.966923503383994,1.0347476666346191,27.612381162862576,27.612381162862576,27.612381162862576,13639.731367335497,13639.731367335497
19:22:43.763946,2.955298589348793,1.0294450228959322,-20.34354502424307,-20.34354502424307,-20.34354502424307,13759.593331998749,13759.593331998749
19:22:43.825353,2.9575421992987394,1.034543618030846,24.66408853528712,24.66408853528712,24.66408853528712,13555.79649525835,13555.79649525835
19:22:43.888421,2.9575421992987394,1.0353595042154191,-28.668647562597016,-28.668647562597016,-28.668647562597016,13875.22362231916,13875.22362231916
19:22:43.951611,2.9397989094555377,1.028221347734332,-83.38881548522181,-83.38881548522181,-83.38881548522181,13639.186075770307,13639.186075770307
19:22:44.014151,2.938983023270964,1.0343397235423326,-86.59699578498348,-86.59699578498348,-86.59699578498348,13644.134043350077,13644.134043350077
19:22:44.089639,2.942654048755765,1.0325042107999325,-1.6121922104233022,-1.6121922104233022,-1.6121922104233022,13352.147118477036,13352.147118477036
19:22:44.152805,2.935923835366964,1.0347476666346191,-51.04200891636346,-51.04200891636346,-51.04200891636346,13366.579761875986,13366.579761875986
19:22:44.215204,2.93327274467051,1.0355633987039328,-30.749795299708893,-30.749795299708893,-30.749795299708893,13554.780936316829,13554.780936316829
19:22:44.276356,2.944285821124911,1.0353595042154191,-61.88208743201429,-61.88208743201429,-61.88208743201429,13618.175991168633,13618.175991168633
19:22:44.338362,2.934088322624564,1.034543618030846,-98.30421919109789,-98.30421919109789,-98.30421919109789,13369.832519959109,13369.832519959109
19:22:44.400565,2.9261344340741635,1.0339317804500459,-127.09547591410342,-127.09547591410342,-127.09547591410342,13488.487164070017,13488.487164070017
19:22:44.462371,2.9257266450971366,1.0312805356383323,-142.61813683825687,-142.61813683825687,-142.61813683825687,13348.890286108808,13348.890286108808
19:22:44.526431,2.911654380738735,1.0333199428692459,-120.67809213476899,-120.67809213476899,-120.67809213476899,13768.4405414147,13768.4405414147
19:22:44.587902,2.926338482677936,1.0323003163114188,-101.0790828405792,-101.0790828405792,-101.0790828405792,13585.25310452355,13585.25310452355
19:22:44.650822,2.918588642731309,1.0312805356383323,-92.9274092803194,-92.9274092803194,-92.9274092803194,13579.052171779638,13579.052171779638
19:22:44.712653,2.9298054595589633,1.0314844301268458,-94.5752403671527,-94.5752403671527,-94.5752403671527,13355.344832456185,13355.344832456185
19:22:44.774934,2.9067596800923345,1.0343397235423326,-99.34479305965382,-99.34479305965382,-99.34479305965382,13602.19885760583,13602.19885760583
19:22:44.836960,2.909207030415535,1.0412738314196466,-141.49059268570062,-141.49059268570062,-141.49059268570062,13412.049978223742,13412.049978223742
19:22:44.900969,2.90043756391108,1.0357672931924462,-178.5199816630616,-178.5199816630616,-178.5199816630616,13266.518055822227,13266.518055822227
19:22:44.964049,2.912878055900335,1.0292411284074185,-186.5846849393247,-186.5846849393247,-186.5846849393247,13433.965650414759,13433.965650414759
19:22:45.011984,2.9167531299889085,1.0380107490271329,-187.8856580699715,-187.8856580699715,-187.8856580699715,13580.183792091502,13580.183792091502
19:22:45.075245,2.8965624898225064,1.0357672931924462,-200.11316841036475,-200.11316841036475,-200.11316841036475,12880.682832048076,12880.682832048076
19:22:45.137501,2.885957510575652,1.034543618030846,-195.69047367404835,-195.69047367404835,-195.69047367404835,13238.055665208045,13238.055665208045
19:22:45.201033,2.9087992414385075,1.0355633987039328,-172.88277249019222,-172.88277249019222,-172.88277249019222,13567.897826142296,13567.897826142296
19:22:45.263972,2.888200812295079,1.034543618030846,-175.74511801357852,-175.74511801357852,-175.74511801357852,13401.081530117499,13401.081530117499
19:22:45.326889,2.9071677772998807,1.0357672931924462,-156.66690724357403,-156.66690724357403,-156.66690724357403,13208.45298222384,13208.45298222384
19:22:45.390576,2.897786164984107,1.028833185315132,-196.29773089232572,-196.29773089232572,-196.29773089232572,13618.213675236144,13618.213675236144
19:22:45.454001,2.8810628099292517,1.0300568604767322,-211.3001048822003,-211.3001048822003,-211.3001048822003,13411.681728742915,13411.681728742915
19:22:45.517904,2.874536336913705,1.0331160483807325,-240.7845659276706,-240.7845659276706,-240.7845659276706,13358.556769726461,13358.556769726461
19:22:45.579767,2.8861612509489056,1.0343397235423326,-259.776318003583,-259.776318003583,-259.776318003583,13534.118285513661,13534.118285513661
19:22:45.643945,2.883306111648679,1.032912153892219,-234.0208357820561,-234.0208357820561,-234.0208357820561,13482.895053288623,13482.895053288623
19:22:45.705838,2.8692338472902774,1.0280174532458186,-228.99088382746413,-228.99088382746413,-228.99088382746413,13258.135170620382,13258.135170620382
19:22:45.768373,2.8898322764337063,1.0349515611231326,-223.78801448468442,-223.78801448468442,-223.78801448468442,13147.122537825322,13147.122537825322
19:22:45.831465,2.8655628218054767,1.0292411284074185,-217.54354809353595,-217.54354809353595,-217.54354809353595,12881.722959829289,12881.722959829289
19:22:45.894505,2.8700497334748505,1.0378067004233598,-267.4077046295657,-267.4077046295657,-267.4077046295657,13250.70915631676,13250.70915631676
19:22:45.957086,2.8629117311090226,1.0290370798036454,-270.3559972571412,-270.3559972571412,-270.3559972571412,13004.13925248275,13004.13925248275
19:22:46.018634,2.86699054557085,1.0233266470879316,-299.6675409144256,-299.6675409144256,-299.6675409144256,13408.126374652054,13408.126374652054
19:22:46.080222,2.8739244993329045,1.0363791307732462,-312.32836790509566,-312.32836790509566,-312.32836790509566,13168.049916389426,13168.049916389426
19:22:46.144007,2.86699054557085,1.0359713417962193,-280.9356765106994,-280.9356765106994,-280.9356765106994,13274.286725517793,13274.286725517793
