timestamp,PT1_bar,PT2_bar,LC1_kg,LC2_kg,LC_total_kg,Flow1_kgs,Flow2_kgs
19:21:35.612586,1.024142379157245,1.035155455611646,478.55483846880986,478.55483846880986,478.55483846880986,1727.4839340759763,1727.4839340759763
19:21:35.674588,1.0194517271146177,1.0333199428692459,488.18040254790594,488.18040254790594,488.18040254790594,1727.4839340759763,1727.4839340759763
19:21:35.732610,1.0182280519530176,1.0349515611231326,473.5248865142179,473.5248865142179,473.5248865142179,1727.4839340759763,1727.4839340759763
19:21:35.797478,1.0229188581109045,1.031076641149819,490.95577778729546,490.95577778729546,490.95577778729546,1727.4839340759763,1727.4839340759763
19:21:35.863794,1.018431946441531,1.0267937780842185,488.61423078809094,488.61423078809094,488.61423078809094,1727.4839340759763,1727.4839340759763
19:21:35.928644,1.0127215137258172,1.0314844301268458,479.0746138131823,479.0746138131823,479.0746138131823,1727.4839340759763,1727.4839340759763
19:21:35.990667,1.0253660543188452,1.0304648035690187,490.1750915909258,490.1750915909258,490.1750915909258,1727.4839340759763,1727.4839340759763
19:21:36.054279,1.017820108860731,1.0349515611231326,477.7741522724401,477.7741522724401,477.7741522724401,1727.4839340759763,1727.4839340759763
19:21:36.107054,1.0190437840223312,1.0325042107999325,488.18040254790594,488.18040254790594,488.18040254790594,1727.4839340759763,1727.4839340759763
19:21:36.178908,1.017208271279931,1.0355633987039328,487.83354459172125,487.83354459172125,487.83354459172125,1727.4839340759763,1727.4839340759763
19:21:36.242300,1.0208792967647313,1.034543618030846,477.51375301034926,477.51375301034926,477.51375301034926,1727.4839340759763,1727.4839340759763
19:21:36.304000,1.018635995045304,1.0292411284074185,489.39440539455427,489.39440539455427,489.39440539455427,1727.4839340759763,1727.4839340759763
19:21:36.365631,1.0104781349487602,1.0280174532458186,487.74708589762736,487.74708589762736,487.74708589762736,1727.4839340759763,1727.4839340759763
19:21:36.428328,1.0176162143722176,1.0312805356383323,477.34083562216153,477.34083562216153,477.34083562216153,1727.4839340759763,1727.4839340759763
19:21:36.489984,1.0157807016298175,1.0365831793770193,481.24273183429443,481.24273183429443,481.24273183429443,1727.4839340759763,1727.4839340759763
19:21:36.642837,1.0129254852719605,1.028221347734332,480.895873878108,480.895873878108,480.895873878108,1727.4839340759763,1727.4839340759763
